file_id,filepath,transcript,emotion,label
OAF_tip_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tip_disgust.wav,say the word tip,disgust,1
OAF_death_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_death_happy.wav,say the word death,happy,3
OAF_cool_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_cool_neutral.wav,say the word cool,neutral,4
OAF_seize_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_seize_disgust.wav,say the word seize,disgust,1
YAF_mob_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mob_neutral.wav,say the word mob,neutral,4
OAF_door_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_door_happy.wav,say the word door,happy,3
YAF_get_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_get_sad.wav,say the word get,sad,5
OAF_dodge_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_dodge_angry.wav,say the word dodge,angry,0
OAF_such_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_such_angry.wav,say the word such,angry,0
OAF_fat_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fat_fear.wav,say the word fat,fear,2
OAF_home_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_home_neutral.wav,say the word home,neutral,4
OAF_home_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_home_disgust.wav,say the word home,disgust,1
YAF_pool_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pool_ps.wav,say the word pool,surprise,6
YAF_luck_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_luck_disgust.wav,say the word luck,disgust,1
OAF_bar_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_bar_neutral.wav,say the word bar,neutral,4
OAF_dip_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_dip_happy.wav,say the word dip,happy,3
YAF_lean_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_lean_fear.wav,say the word lean,fear,2
OAF_rat_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_rat_angry.wav,say the word rat,angry,0
OAF_deep_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_deep_disgust.wav,say the word deep,disgust,1
OAF_cool_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_cool_fear.wav,say the word cool,fear,2
OAF_mouse_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_mouse_angry.wav,say the word mouse,angry,0
YAF_rose_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rose_disgust.wav,say the word rose,disgust,1
OAF_bar_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_bar_disgust.wav,say the word bar,disgust,1
OAF_lot_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_lot_angry.wav,say the word lot,angry,0
YAF_ring_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ring_ps.wav,say the word ring,surprise,6
YAF_book_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_book_fear.wav,say the word book,fear,2
YAF_thumb_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_thumb_happy.wav,say the word thumb,happy,3
YAF_page_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_page_angry.wav,say the word page,angry,0
OAF_hit_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_hit_sad.wav,say the word hit,sad,5
OAF_pain_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_pain_angry.wav,say the word pain,angry,0
OAF_white_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_white_ps.wav,say the word white,surprise,6
YAF_void_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_void_disgust.wav,say the word void,disgust,1
YAF_rag_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_rag_happy.wav,say the word rag,happy,3
YAF_tape_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tape_disgust.wav,say the word tape,disgust,1
OAF_book_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_book_fear.wav,say the word book,fear,2
YAF_mop_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_mop_sad.wav,say the word mop,sad,5
YAF_should_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_should_ps.wav,say the word should,surprise,6
OAF_such_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_such_sad.wav,say the word such,sad,5
OAF_base_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_base_disgust.wav,say the word base,disgust,1
OAF_keen_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keen_ps.wav,say the word keen,surprise,6
OAF_soup_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_soup_disgust.wav,say the word soup,disgust,1
OAF_mop_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_mop_happy.wav,say the word mop,happy,3
YAF_wife_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wife_ps.wav,say the word wife,surprise,6
OAF_rush_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_rush_sad.wav,say the word rush,sad,5
YAF_rush_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_rush_happy.wav,say the word rush,happy,3
OAF_came_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_came_happy.wav,say the word came,happy,3
YAF_thought_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_thought_ps.wav,say the word thought,surprise,6
YAF_bite_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_bite_angry.wav,say the word bite,angry,0
OAF_phone_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_phone_sad.wav,say the word phone,sad,5
OAF_keep_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_keep_happy.wav,say the word keep,happy,3
YAF_back_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_back_disgust.wav,say the word back,disgust,1
OAF_tape_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tape_ps.wav,say the word tape,surprise,6
OAF_numb_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_numb_disgust.wav,say the word numb,disgust,1
OAF_sour_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sour_disgust.wav,say the word sour,disgust,1
OAF_pike_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_pike_ps.wav,say the word pike,surprise,6
OAF_cheek_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_cheek_sad.wav,say the word cheek,sad,5
YAF_deep_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_deep_disgust.wav,say the word deep,disgust,1
YAF_long_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_long_neutral.wav,say the word long,neutral,4
OAF_dab_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_dab_happy.wav,say the word dab,happy,3
YAF_good_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_good_happy.wav,say the word good,happy,3
OAF_jail_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_jail_neutral.wav,say the word jail,neutral,4
OAF_nag_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_nag_neutral.wav,say the word nag,neutral,4
OAF_lose_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_lose_disgust.wav,say the word lose,disgust,1
OAF_mode_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_mode_angry.wav,say the word mode,angry,0
YAF_jail_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_jail_disgust.wav,say the word jail,disgust,1
YAF_shall_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_shall_sad.wav,say the word shall,sad,5
YAF_goose_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_goose_disgust.wav,say the word goose,disgust,1
OAF_soap_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_soap_fear.wav,say the word soap,fear,2
YAF_laud_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_laud_neutral.wav,say the word laud,neutral,4
OAF_dead_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_dead_neutral.wav,say the word dead,neutral,4
OAF_room_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_room_happy.wav,say the word room,happy,3
YAF_white_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_white_fear.wav,say the word white,fear,2
OAF_hush_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hush_happy.wav,say the word hush,happy,3
OAF_should_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_should_angry.wav,say the word should,angry,0
YAF_keen_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_keen_neutral.wav,say the word keen,neutral,4
YAF_pole_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pole_disgust.wav,say the word pole,disgust,1
YAF_kick_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_kick_neutral.wav,say the word kick,neutral,4
OAF_mill_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_mill_disgust.wav,say the word mill,disgust,1
OAF_tough_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_tough_ps.wav,say the word tough,surprise,6
OAF_hurl_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_hurl_disgust.wav,say the word hurl,disgust,1
YAF_ripe_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_ripe_neutral.wav,say the word ripe,neutral,4
OAF_hate_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hate_happy.wav,say the word hate,happy,3
OAF_sheep_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_sheep_disgust.wav,say the word sheep,disgust,1
YAF_fat_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_fat_disgust.wav,say the word fat,disgust,1
YAF_calm_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_calm_sad.wav,say the word calm,sad,5
YAF_peg_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_peg_ps.wav,say the word peg,surprise,6
YAF_sub_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_sub_angry.wav,say the word sub,angry,0
YAF_size_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_size_fear.wav,say the word size,fear,2
OAF_talk_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_talk_disgust.wav,say the word talk,disgust,1
YAF_tip_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_tip_angry.wav,say the word tip,angry,0
YAF_hit_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_hit_angry.wav,say the word hit,angry,0
OAF_hate_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hate_fear.wav,say the word hate,fear,2
YAF_size_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_size_happy.wav,say the word size,happy,3
YAF_room_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_room_fear.wav,say the word room,fear,2
OAF_hush_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_hush_neutral.wav,say the word hush,neutral,4
OAF_mill_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_mill_fear.wav,say the word mill,fear,2
YAF_rose_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rose_neutral.wav,say the word rose,neutral,4
YAF_goal_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_goal_ps.wav,say the word goal,surprise,6
OAF_read_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_read_fear.wav,say the word read,fear,2
YAF_have_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_have_sad.wav,say the word have,sad,5
YAF_moon_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_moon_angry.wav,say the word moon,angry,0
YAF_bean_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_bean_angry.wav,say the word bean,angry,0
OAF_raid_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_raid_fear.wav,say the word raid,fear,2
YAF_hire_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hire_neutral.wav,say the word hire,neutral,4
YAF_lease_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_lease_fear.wav,say the word lease,fear,2
OAF_have_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_have_disgust.wav,say the word have,disgust,1
OAF_lose_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_lose_angry.wav,say the word lose,angry,0
YAF_walk_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_walk_disgust.wav,say the word walk,disgust,1
YAF_dab_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dab_ps.wav,say the word dab,surprise,6
OAF_seize_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_seize_happy.wav,say the word seize,happy,3
YAF_kite_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_kite_angry.wav,say the word kite,angry,0
YAF_yes_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_yes_ps.wav,say the word yes,surprise,6
OAF_rot_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_rot_neutral.wav,say the word rot,neutral,4
YAF_shout_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_shout_sad.wav,say the word shout,sad,5
OAF_lease_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lease_fear.wav,say the word lease,fear,2
OAF_hit_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hit_happy.wav,say the word hit,happy,3
OAF_gap_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gap_ps.wav,say the word gap,surprise,6
OAF_kill_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_kill_fear.wav,say the word kill,fear,2
YAF_dead_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dead_neutral.wav,say the word dead,neutral,4
YAF_pain_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_pain_sad.wav,say the word pain,sad,5
OAF_check_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_check_neutral.wav,say the word check,neutral,4
OAF_cheek_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cheek_ps.wav,say the word cheek,surprise,6
YAF_said_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_said_disgust.wav,say the word said,disgust,1
OAF_jug_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_jug_angry.wav,say the word jug,angry,0
YAF_lid_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_lid_angry.wav,say the word lid,angry,0
OAF_seize_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_seize_sad.wav,say the word seize,sad,5
YAF_sell_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sell_neutral.wav,say the word sell,neutral,4
OAF_team_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_team_neutral.wav,say the word team,neutral,4
OAF_soap_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_soap_happy.wav,say the word soap,happy,3
YAF_team_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_team_disgust.wav,say the word team,disgust,1
OAF_rush_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_rush_neutral.wav,say the word rush,neutral,4
YAF_vine_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_vine_fear.wav,say the word vine,fear,2
YAF_such_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_such_disgust.wav,say the word such,disgust,1
YAF_fail_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_fail_neutral.wav,say the word fail,neutral,4
OAF_met_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_met_happy.wav,say the word met,happy,3
YAF_late_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_late_sad.wav,say the word late,sad,5
YAF_cause_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_cause_disgust.wav,say the word cause,disgust,1
OAF_jug_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_jug_happy.wav,say the word jug,happy,3
YAF_rain_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_rain_happy.wav,say the word rain,happy,3
YAF_mood_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_mood_angry.wav,say the word mood,angry,0
YAF_came_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_came_neutral.wav,say the word came,neutral,4
OAF_dog_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dog_ps.wav,say the word dog,surprise,6
YAF_rose_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rose_ps.wav,say the word rose,surprise,6
YAF_shack_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_shack_happy.wav,say the word shack,happy,3
OAF_five_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_five_disgust.wav,say the word five,disgust,1
YAF_luck_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_luck_neutral.wav,say the word luck,neutral,4
OAF_fall_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_fall_fear.wav,say the word fall,fear,2
OAF_rag_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_rag_happy.wav,say the word rag,happy,3
YAF_met_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_met_disgust.wav,say the word met,disgust,1
OAF_long_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_long_fear.wav,say the word long,fear,2
OAF_hit_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_hit_fear.wav,say the word hit,fear,2
OAF_raise_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_raise_neutral.wav,say the word raise,neutral,4
YAF_time_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_time_happy.wav,say the word time,happy,3
OAF_chat_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chat_ps.wav,say the word chat,surprise,6
YAF_fat_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_fat_fear.wav,say the word fat,fear,2
YAF_cheek_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_cheek_sad.wav,say the word cheek,sad,5
OAF_shack_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_shack_neutral.wav,say the word shack,neutral,4
YAF_wheat_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_wheat_sad.wav,say the word wheat,sad,5
OAF_sour_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_sour_neutral.wav,say the word sour,neutral,4
YAF_king_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_king_happy.wav,say the word king,happy,3
